TIC_ID,dist,dist_e,Gmag0,Gmag0_e,BmV0,BmV0_e,VmG0,VmG0_e,GmT0,GmT0_e,EBV,EBV_e,blend,blend_e,TIC_Gmag,TIC_Teff,TIC_Teff_e,TIC_rad,TIC_rad_e,TIC_mass,TIC_mass_e,flags
188258837,1390.52,53.485,6.369907999999999,0.6313064155681798,-0.301600000000001,0.6287492615677592,0.2520320000000007,0.6338013763199004,0.013264,0.0435374275471609,1.2426,0.04115755,0.0527981830226551,0.0736890202178417,9.74978,9072.0,130.0,28.1866,,,,[]
115866969,425.283,425.283,7.530299999999999,2.7655744237637143,-0.766,1.120630179854175,-0.3022999999999999,0.7937492635435954,-0.4877000000000001,0.6600305548806056,1.0,1.0,0.0035430639555909,0.004912678099394,10.2503,7867.1,,,,,,['GUESS_EBV']
451708707,3232.72,357.945,10.542340159999998,0.242148186449555,-0.4063969999999997,0.4107030762828664,0.1520291399999999,0.2528003906291483,-0.2091020200000008,0.0398004411253465,0.444397,0.0353814,0.4401006463933024,0.2700277528089517,11.7511,,,,,,,[]
265473090,343.131,343.131,6.58804,2.765574107148279,-0.7089999999999996,1.1187180163025892,-0.2830400000000007,0.793731152298434,-0.4166600000000001,0.660027379832837,1.0,1.0,0.0330253413023884,0.0160918130579623,9.30804,,,,,,,['GUESS_EBV']
209558524,711.552,29.1675,7.821115120000001,0.086033119204481,-0.2134540000000004,0.0900486663752496,-0.0364225200000001,0.1008154612795081,-0.1524096399999989,0.0085298417335975,0.169454,0.005486145,0.0468028713770473,0.0345359482923255,8.28203,14001.0,154.0,,,,,[]
126652547,1837.0,183.65,9.79411728,0.2248879244860924,-0.3596260000000015,0.2573583735984707,-0.040957879999999,0.2358222446441387,-0.2733531600000007,0.0282756623905453,0.429626,0.0244685,0.2215666140196588,0.2009385555621491,10.9627,,,,,,,[]
40846302,1317.83,57.725,10.79946144,0.1162466413480479,-0.1859480000000003,0.1910129722131195,0.0117997599999988,0.1352483706075603,-0.0371056799999986,0.0207150952477116,0.208948,0.0187387,0.3117500570807586,0.2856400828461515,11.3678,9855.0,310.483,3.13839,0.154452,2.52,0.336002,[]
274235905,1014.68,82.735,10.37233232,0.0824129606294215,0.2164309999999995,0.1347987216737977,-0.0616962200000002,0.103447215821645,0.0908644600000015,0.0154961752433684,0.146569,0.0138592,0.1801336664351811,0.0477176470606461,10.771,8199.0,158.182,3.76351,0.333814,2.01,0.314443,[]
156261137,2156.46,152.08,11.876945456,0.0262167798415311,-0.1866376999999995,0.2958745144821627,0.2309776740000003,0.062323072584096,0.0102191179999991,0.0086217456667258,0.0416377,0.005856945,0.1890796317084342,0.1760453862498789,11.9902,9114.0,138.441,3.44023,0.262749,2.31,0.308986,[]
190708336,1449.97,97.26,8.526159119999999,0.2452704975230599,-0.4097539999999999,0.2465555688424467,-0.06079652,0.2550178368369554,-0.2636076400000014,0.0270470337646426,0.473754,0.02338665,0.1432868167621086,0.1342999488273371,9.81477,,,,,,,[]
137810570,329.412,3.4745,9.365528192,0.0114734451595396,0.3947860999999983,0.0483407545375793,0.0473087180000009,0.0464474188012907,0.2683688259999991,0.0067353431415315,0.0152139,0.0031564,0.0005926339458945,0.0008138565382865,9.40691,6859.0,118.179,2.67033,0.111884,1.49,0.244156,[]
288671625,401.322,3.054,9.799804816,0.0452153786080842,0.3173878,0.0742156180313315,0.1955973639999997,0.0756551754092871,0.2843859479999996,0.0137981927676136,0.0576122,0.01281275,0.0299013549000507,0.0422372844903798,9.95651,6729.0,129.594,2.76493,0.112229,1.43,0.249052,[]
462940566,1060.57,35.16,8.52278704,0.3514018046183711,-0.0427180000000001,0.3608294699544405,-0.1573128400000008,0.358090119278653,-0.0091538799999994,0.0226015045666444,0.693718,0.02070605,0.0440176177894812,0.0457621528726569,10.4097,9396.0,122.0,7.63042,,,,[]
336168208,264.127,2.0615,7.585608800000001,0.1334404269259563,-0.1037099999999988,0.1193831757736826,-0.0914098000000016,0.150630264004283,-0.1282885999999996,0.0181443816718023,0.22671,0.0258841,0.0022471640777084,0.0030058603884462,8.20226,12816.0,,,,,,[]
400734852,1781.26,105.175,10.7103656,0.2217028463864044,0.2122299999999988,0.3058121368589055,-0.1944526000000002,0.2326464567127554,0.0730718000000012,0.0229039763329749,0.42777,0.0214539,0.2541496978911458,0.1968098437621863,11.8739,8364.0,122.0,5.48629,,,,[]
393923391,1115.43,79.44,7.28800088,0.1014168607328362,-0.3163709999999998,0.1050453061388751,-0.03055098,0.1199749588007847,-0.2916948599999998,0.0135895445540877,0.194371,0.0106534,0.0076394759751093,0.0079916710476769,7.81669,,,,,,,[]
19971063,945.954,39.9715,11.091992016,0.0222340339919173,0.2182103000000006,0.2203713432472582,-0.0077400859999994,0.0508882663540673,0.2351987980000003,0.0080715917200358,0.0337897,0.00530028,0.1305303560645361,0.172987641248489,11.1839,7070.0,131.769,3.26502,0.188367,1.56,0.276172,[]
441626681,312.988,12.607,8.648797968,0.0199786346979483,0.1779294000000004,0.0433822057680335,0.0389831719999993,0.0584252446044515,0.1237434040000008,0.0087788585359986,0.0200706,0.0063489,0.0149209449003684,0.010465691092644,8.70339,7921.0,132.906,2.71182,0.135947,1.9,0.298784,[]
296183275,599.328,11.748,10.849598784,0.0505447003871277,0.3272421999999999,0.1575644077327688,-0.1641479639999997,0.0712643507036302,0.1916798520000003,0.0099850756322903,0.0927578,0.007385135,0.0957942012917581,0.0918009711661051,11.1019,7386.0,130.484,2.12902,0.0854774,1.68,0.276576,[]
314610490,1479.6,67.665,10.96557088,0.1370443895815071,0.0,0.2904513728664404,0.2720540199999989,0.1494246267663065,0.0576201400000008,0.0108876085610567,0.270121,0.00853973,0.1517104801516272,0.1413020674792642,11.7003,8525.0,151.486,3.93817,0.210452,2.12,0.319294,[]
151467181,1203.98,130.84,7.6156488,0.310256842524061,-0.253210000000001,0.2915503876262215,-0.1731997999999991,0.3135053307824286,-0.1360786000000006,0.0507110556486453,0.56921,0.04535,0.0070780255729863,0.0078909346860767,9.1639,13170.0,1011.0,,,,,[]
157424322,1067.95,24.12,13.15650544,0.1118141594292619,,,,,0.3595888200000008,0.0225367078195158,0.185623,0.02292525,0.873926569051163,0.0129295319090855,13.6614,6236.0,122.0,1.82932,,1.21,,['DROP_GAIA_VMAG']
330943024,3345.02,377.495,9.0440344,0.5401022453682784,-0.0087299999999996,0.5315313135004583,-0.0031974000000002,0.5445448071866997,0.0215781999999994,0.04929942989773,1.04973,0.04683235,0.1663614181622265,0.1348744606135922,11.8993,8961.0,127.0,20.1155,,,,[]
427349644,1820.53,319.365,11.13801488,,1.0220789999999988,,0.2552300200000007,,0.6237521399999997,,0.149921,,0.1682866873745295,0.2374890881870998,11.5458,4838.25,25.7,14.1864,,,,[]
434376215,966.564,69.108,8.33458648,0.1146186618650405,-0.198391000000001,0.0956824222637183,-0.0138985799999996,0.1341247581367809,-0.15074806,0.0322407382929902,0.171391,0.02789995,0.018413513567515,0.0159039672391503,8.80077,13910.0,682.0,,,,,[]
358370373,2012.11,130.96,9.219476,0.5195877785776091,-0.4404500000000013,0.506121575347784,-0.1968709999999991,0.5225952877983115,-0.3091970000000011,0.059205294613884,1.00045,0.05166235,0.3972916136320345,0.2590706415030913,11.9407,,,,,,,[]
462292185,2397.86,148.86,6.7746368,1.1417491594121072,-1.811809999999999,1.1224565272131133,-0.8094477999999994,1.1295191214446083,0.4300854000000003,0.6032910667739456,2.22381,0.09534635,0.3455176699839892,0.2767380662138866,12.8234,,,,,,,[]
28431075,885.721,25.9095,10.1211552,0.2877158767932498,0.5540350000000014,0.3775509575292486,-0.4422466999999999,0.2969381908583838,0.2284030999999994,0.0226846229417878,0.561965,0.02274995,0.1152133812462584,0.0756646474648842,11.6497,7118.0,164.223,4.71848,0.213644,1.58,0.271562,[]
278701003,921.404,56.5435,9.53407648,0.1236713691339146,,,,,0.0385619400000005,0.0117982434085241,0.233391,0.0150508,0.4235766502265645,0.0323791959053689,10.1689,,,,,,,"['DISPOSITION=DUPLICATE', 'DROP_GAIA_VMAG']"
46430009,1147.56,61.105,10.42733152,0.0756017991456451,1.3191659999999998,0.2679976913718044,0.2325830800000002,0.100210795396504,0.6969495600000006,0.0086874279892452,0.145834,0.00733987,0.0178440369004496,0.0174308356218073,10.824,4460.0,122.0,15.563,,,,[]
174094640,440.589,6.543,9.50592944,0.0547341668913423,0.0742019999999989,0.0694740579860283,0.0395967600000014,0.0744197535940559,0.0704733199999986,0.0099605261788345,0.100798,0.007847645,0.0461499842964577,0.0603475908897745,9.7801,8390.0,135.87,2.35167,0.076799,2.08,0.305119,[]
54458171,891.56,24.4025,9.72363936,0.3531451154744753,-0.3867869999999985,0.385610471998327,-0.2351790600000006,0.3601848182020586,-0.2890794199999996,0.0303116545360163,0.691787,0.02617485,0.2075937569735437,0.1712381284159614,11.6053,,,,,,,[]
284144129,565.232,18.5845,9.58178704,0.1551816670597095,0.007906999999999,0.1314715036271073,0.0111246599999994,0.1653515721462907,0.0180586200000008,0.0275294798240272,0.218093,0.04059085,0.1536118359513768,0.1505034953917597,10.175,9007.0,454.742,2.6361,0.116784,2.274,0.334386,[]
321952939,888.974,35.4455,10.98239104,0.0860924272411653,0.1647319999999996,0.1823774297314561,-0.0101218400000002,0.0975209562350575,0.2036831200000003,0.0086163818806613,0.169268,0.005797665,0.0910983368590477,0.0931667679676655,11.4428,7814.05,100.957,,,,,['DISPOSITION=SPLIT']
53589957,1446.01,87.635,10.9379688,0.115216256260266,0.5767899999999999,0.2104736700645474,-0.4404197999999999,0.1313216618307886,0.1116813999999991,0.0151579409164194,0.21821,0.0136112,0.3374935071933486,0.2425781973403086,11.5315,8022.0,164.999,4.27824,0.29103,1.94,0.303916,[]
36835238,403.12,17.7315,9.62804744,0.0329600486009855,0.2996645000000008,0.0597391733663825,0.04541251,0.0649240085951453,0.2085485699999989,0.0093129558141554,0.0353355,0.0102283647,0.0016966149982591,0.0010643491068718,9.72416,7261.0,136.706,2.59468,0.146821,1.635,0.267476,[]
426256249,2068.05,464.445,5.0377644,0.958843353288746,-0.7829799999999998,0.6105696075321879,-0.2985023999999989,0.6303221800127297,-0.7114968000000004,0.3676773336528913,1.06798,0.2927899,0.0163013925400609,0.0044067915831144,7.94267,,,,,,,[]
305448302,1978.85,117.715,10.80862096,0.1055777963897522,-0.0685069999999993,0.2734423755309517,0.2173073399999989,0.124947312345044,-0.0085346200000001,0.0145141307066546,0.195507,0.0146624,0.3221247447216648,0.2019300307674171,11.3404,9388.0,224.178,4.97273,0.304042,2.39,0.30801,[]
86128740,575.693,11.4615,11.762619904,0.2852119041240834,0.6782132000000002,0.1392705429439011,0.0692410160000006,0.210321880289617,0.3938607119999998,0.1152180132173963,0.0777868,0.103877753,0.4623949996862784,0.3264992777703114,11.9742,6013.0,552.056,2.02086,0.110955,1.11,0.29496,[]
115394297,1582.77,105.455,9.62934208,0.4088327644757474,-0.0590359999999987,0.3365034111179409,0.0152463200000003,0.3234377425919863,0.0309962399999982,0.1265353633012382,0.483036,0.1212749,0.1122185550920337,0.0464702146722339,10.9432,8838.0,125.0,7.40788,,,,[]
305252841,1364.22,50.245,11.40669152,0.1521185913788735,0.3902910000000005,0.1935875755135719,0.0907105800000001,0.1738937939497842,0.3387920599999987,0.0147933869998386,0.294709,0.01388527,0.338383999799581,0.4294875470741214,12.2083,6371.0,136.734,5.00476,0.29559,,0.188092,[]
150284425,152.292,1.5625,5.63025328,0.0617960016566232,-0.1668260000000003,0.0671399312901523,-0.0307138799999997,0.0887266146477459,-0.17010516,0.0093513955938973,0.109826,0.0104083046,0.0107340277174647,0.0010524291875851,5.92898,10666.0,,3.59481,,2.76,,[]
336538437,928.96,17.87,10.35584832,0.3764641582700271,0.0503559999999996,0.3635471057290926,0.032155279999999,0.3828745709041017,0.1118749600000002,0.0548881549484039,0.690644,0.05512,0.0602914224222939,0.0633551668339873,12.2344,8021.0,395.186,3.59437,0.110264,1.94,0.339531,[]
45895631,840.863,25.375,9.57599224,0.0692643114450235,-0.0983079999999995,0.0807698924061589,-0.0275470399999997,0.0893710638405966,-0.0857132800000016,0.0093509485678496,0.126308,0.01045695,0.0661087994098972,0.0816441373531981,9.91955,10954.0,336.052,3.13786,0.127688,2.85,0.371789,[]
348508349,2713.28,369.11,9.30556736,0.1257762148302599,-0.0936370000000013,0.1350225980939575,-0.1101420599999983,0.1367034387213796,-0.0860604200000001,0.0115226499396609,0.246637,0.00909118,0.0470668476968149,0.0587318248636956,9.97642,10965.0,135.0,11.4556,,,,[]
312344965,807.959,29.137,9.26747136,0.1218855891074642,-0.0425620000000006,0.0919420011270692,-0.0131135599999995,0.1380137729721204,-0.0504309199999999,0.039375537705851,0.149562,0.0353855,0.2694998433272916,0.0092184621419214,9.67428,10097.0,526.108,3.79108,0.197526,2.59,0.393476,[]
422515556,1162.72,32.21,10.93399136,0.2863449628307443,0.527188,0.2891114016377278,0.0649914399999993,0.2991088309629122,0.2500640799999999,0.0167839772175073,0.565812,0.01626646,0.5615338635742929,0.0951431338947227,12.473,6965.0,156.397,4.44107,0.214432,1.53,0.259086,[]
156175661,985.422,41.581,10.74566848,0.0652403162777158,0.0807090000000013,0.1209066817477429,-0.0447705800000004,0.0887373336665577,0.0657879400000008,0.014235831122474,0.112291,0.012211,0.0660286210659812,0.0582392242378202,11.0511,8437.0,162.934,2.9469,0.149902,2.09,0.313014,[]
102289966,1044.48,31.475,10.573723856,0.0577475188813795,0.3610823000000003,0.1215450185789122,0.0275312740000001,0.0812736233308353,0.177954318,0.0094026723754453,0.0999177,0.010644475,0.1327335350889892,0.1082457900377647,10.8455,7490.0,141.604,4.10624,0.185307,1.72,0.291013,[]
452366964,594.461,17.054,7.07255208,0.2152443633873471,,,-0.0153511800000004,0.1841989499868281,-0.16964626,0.0500800701900019,0.133161,0.0752527,0.0513134200943405,0.0137417760292784,7.43475,,,,,,,[]
342520115,402.341,4.981,9.151271584,0.1554436286891367,0.2997322000000008,0.0900313429954813,0.0702982360000003,0.1544859774517092,0.238873252,0.0363800726072944,0.0962678,0.0543394,0.0159739765492637,0.0160911519499341,9.41312,7043.0,320.753,3.41883,0.139739,1.555,0.295263,[]
125689365,1072.9,70.79,10.92707776,0.0774486199542761,-0.0423169999999996,0.1905530510615678,0.0451395399999996,0.1021370965479732,-0.0352892199999996,0.0182045336130525,0.128317,0.01594215,0.2169017334349144,0.2495980762272823,11.2761,9824.0,273.466,2.4178,0.172186,2.51,0.33852,[]
64332311,686.415,686.415,7.492899999999999,2.765574174655961,-1.1899999999999995,1.120658734851962,-0.1749000000000001,0.7937887096224032,-0.6729999999999999,0.6600276626960419,1.0,1.0,0.1104580078138766,0.0575413969871165,10.2129,8808.0,,2.24968,,,,['GUESS_EBV']
432467553,2083.22,209.72,11.11172832,0.1882186866623247,-0.2412689999999993,0.2086060239692516,0.0332377799999995,0.2086683150510637,0.0760024600000004,0.0258323833821418,0.352269,0.0243949,0.5341345182532748,0.1272424856298956,12.0699,8335.0,123.0,5.36082,,,,[]
419651375,1950.96,131.845,10.87407392,0.2144383566623052,0.3193360000000014,0.2219759628799704,0.0927676799999983,0.2281155954006652,0.2843017600000015,0.015251988822991,0.421664,0.0143943,0.262990480779565,0.2406006511998843,12.021,6730.0,123.0,8.19325,,,,[]
148615408,1506.28,62.605,10.78312512,0.2369646105625927,-0.3852039999999997,0.4269898390632454,-0.0518575199999997,0.2473241449454541,-0.1705946400000004,0.0119188755313583,0.471204,0.009328465,0.31801243470566,0.1530880695708979,12.0648,,,,,,,[]
303945497,763.856,22.5105,10.255416656,0.0528561059130206,0.1011973000000001,0.0909958842820032,-0.1019050259999992,0.0766675199209058,0.0411702179999988,0.0089776585425486,0.0908027,0.009948285,0.0978199466828325,0.038382473018109,10.5024,7641.72,122.046,3.35582,0.15655,1.79,0.293383,[]
2046878952,2939.99,280.885,9.84744816,0.3409052125489952,,,,,-0.1031780200000002,0.067139092189874,0.592997,0.061853,0.2855339121304058,0.1949362911827024,11.4604,11697.0,154.0,,,,,"['DISPOSITION=DUPLICATE', 'DROP_GAIA_VMAG']"
237702040,1376.43,84.95,10.61211968,0.090168024820068,-0.0800810000000006,0.1449924519253071,-0.1501707799999996,0.1114905253429635,0.0056665399999994,0.0179363542543412,0.158081,0.01595025,0.1418687483260243,0.1844665866404463,11.0421,9179.0,239.155,3.89576,0.242374,2.33,0.323363,[]
277236190,1020.46,30.871,10.34727552,0.1472789840106458,0.1968659999999996,0.1948419881088519,-0.0854909199999991,0.1618487835542794,0.0865315599999993,0.0189976522715591,0.278134,0.0178261,0.2667563673386933,0.2199252761794255,11.1038,8237.0,181.296,3.80238,0.160764,2.02,0.303695,[]
282507583,2596.08,379.545,10.7208872,0.3160809686991601,-0.2807399999999995,0.2540699939295469,-0.1136812000000001,0.2955270901288069,-0.2176883999999994,0.0877620926888757,0.46574,0.0785756,0.4032466805023614,0.1208126125609478,11.9877,,,,,,,[]
291583988,188.902,188.902,4.53445,2.765574145028298,-0.9170000000000008,1.1895062000679106,-0.31445,0.7942923590523832,-0.7237499999999998,0.6600284551812899,1.0,1.0,0.0044886572178197,0.0050616675237256,7.25445,,,,,,,['GUESS_EBV']
86128744,602.528,12.449,11.358436192,0.3493020527345765,,,,,0.4349065760000005,0.1470147516985937,0.0786264,0.127603754,0.5279866807652461,0.135521580850692,11.5723,5747.0,639.956,,,,,"['DISPOSITION=DUPLICATE', 'DROP_GAIA_VMAG']"
271756244,693.962,693.962,9.2422,2.7655753348424628,-0.3990000000000009,1.132736509520197,-0.4321999999999991,0.7950615905003838,-0.2244000000000009,0.6600382509286867,1.0,1.0,0.6118245978667809,0.2909228272652682,11.9622,8093.0,,2.07398,,,,['GUESS_EBV']
319730209,859.152,49.363,10.76866912,0.0868746361405699,-0.2397539999999998,0.1542165345098897,0.1700934800000003,0.1094779220573719,-0.11023764,0.0186067044927828,0.149754,0.0161918,0.1042613739563362,0.1372595510115015,11.176,12020.0,175.0,,,,,[]
1167076020,139.907,1.8875,7.798768752,0.0405009247034508,,,,,0.1777580059999996,0.0092352575374411,0.0567909,0.0106162,0.848450217649085,0.0001603723649452,7.95324,7491.0,145.182,,,,,"['DISPOSITION=DUPLICATE', 'DROP_GAIA_VMAG']"
78379043,433.291,8.866,8.074487424,0.0654142253812956,-0.1503207999999989,0.049875097472411,-0.0162819040000005,0.0992999643713934,-0.1325117279999998,0.0149005722719337,0.0683208,0.02050835,0.1159442799167352,0.0820226816609922,8.26032,13003.0,138.0,,,,,[]
380028585,332.27,332.27,8.546999999999999,2.765656498049062,-0.5439999999999987,1.1303539268742335,-0.5339999999999999,0.7941031829686871,-0.2905000000000014,0.660718325159065,1.0,1.0,0.0398802211024077,0.0491654307967599,11.267,6666.0,,1.55726,,,,['GUESS_EBV']
270859445,717.532,13.8575,10.345371712,0.0337679736488084,0.2359896000000013,0.1124265193377434,0.2155960479999986,0.0621082823063075,0.2187931360000011,0.0102627700205946,0.0500104,0.0083344,0.0909372064795507,0.0675792030302661,10.4814,7191.12,140.533,3.38085,0.158382,1.61,0.264033,[]
249835273,277.067,3.6405,9.30236552,0.0584237539265075,0.2008659999999991,0.0711974805423311,0.0447190800000009,0.0795821089504418,0.1658615599999988,0.0088577175845892,0.105134,0.009369725,0.0589146460840449,0.0457563986856042,9.58833,7583.0,141.732,1.91374,0.0682236,1.761,0.284824,[]
270650681,359.937,5.41,9.721206624,0.0241521704121758,0.3519141999999998,0.0636592718133865,0.0822273960000011,0.0524181476342878,0.2684633720000002,0.0090757169594314,0.0330858,0.006468025,0.0172230412025812,0.017836280908705,9.8112,6751.95,104.58,2.55493,0.105965,1.44,0.234146,[]
275076002,2209.4,182.515,10.94940512,0.0661977517274701,0.024420999999999,0.1598939946378788,-0.0743000199999984,0.0867427566673437,0.0962578599999989,0.0116290567766734,0.121579,0.009629445,0.4247125417815783,0.2194337453640575,11.2801,8152.0,123.0,6.34041,,,,[]
255876795,365.568,3.9125,8.714098080000001,0.2785860151898403,0.1313890000000002,0.1944587298486558,0.0058078199999992,0.2450448823261771,0.0941967400000005,0.0536688860193226,0.342611,0.08076895,0.025251113846017,0.0177890482645894,9.646,8171.0,583.602,2.92584,0.0951559,1.997,0.36988,[]
189333345,2256.61,150.8,8.85234944,0.2950829570126811,-0.154047999999999,0.2574255262568963,-0.1190982400000001,0.2846866771329491,-0.0939916799999998,0.0693983785040687,0.476048,0.0641208,0.0640046831361196,0.0549018191853632,10.1472,11278.0,138.0,11.4018,,,,[]
235489262,934.913,934.913,8.630099999999999,2.76557441094974,-0.904,1.1381146690909487,-0.3370999999999987,0.7939539171135815,-0.6173000000000001,0.6600305011891496,1.0,1.0,0.1261343714231527,0.1450847675398413,11.3501,8181.0,,2.10029,,,,['GUESS_EBV']
54228807,1598.35,165.72,9.17258816,0.0411308044307475,-0.1102469999999991,0.0428353850017716,0.0092461399999993,0.0711621647805208,-0.106163019999999,0.0137409186895782,0.054247,0.011366,0.1725741039309861,0.2211466061343758,9.32014,11837.0,134.0,6.621,,,,[]
10602978,2580.31,208.29,9.9123176,0.2831154680808291,-0.3411700000000002,0.3135009074743206,0.0585553999999997,0.2913334321855286,-0.0759721999999999,0.0218218338281667,0.55617,0.01953335,0.3502209142619199,0.1108291548609942,11.4251,10641.0,126.0,8.50151,,,,[]
147960368,864.168,52.532,10.41022416,0.1227247135801135,-0.1663220000000007,0.1689159540620423,-0.0487223599999989,0.1401279120125608,-0.0819125200000011,0.0199820359571932,0.225322,0.0178913,0.1856834537229769,0.2342639909149938,11.0231,10821.0,474.67,2.22367,0.12814,2.81,0.410295,[]
13083990,3202.49,443.135,10.35731936,0.498431416343497,1.1804630000000005,0.4498085319608472,0.7574159400000005,0.4780638119887867,0.7029855800000006,0.0774931295602829,0.866537,0.09058765,0.0885447895363644,0.1092042033867447,12.7143,4440.0,122.0,45.4476,,,,[]
90547242,860.878,23.6705,9.11373792,0.1893227417752998,-0.1339639999999992,0.1992631497472877,-0.0809263199999996,0.1984060914085049,-0.10285624,0.011779443174882,0.372964,0.0120111,0.0604502647124194,0.0513076954047377,10.1282,11685.0,330.724,3.71526,0.147739,3.1,0.402638,[]
124412957,3960.03,572.765,10.66314784,0.2924271028211178,0.0446720000000001,0.2981947051288637,-0.04296464,0.3112580755209413,0.0223035199999992,0.0443445295137932,0.538328,0.0420217,0.1370884411565515,0.1544220845095141,12.1274,8950.0,124.0,11.3208,,,,[]
371584261,639.003,18.4405,8.052988319999999,0.1294778804801159,-0.0635189999999998,0.0939496808310704,0.0072027800000005,0.1438577534936855,-0.0263225399999999,0.0397258568629696,0.162519,0.0370599,0.0142307266466468,0.0145404883252013,8.49504,9671.0,126.0,5.51081,,,,[]
411043451,744.097,51.6255,10.40645024,0.3335812423914395,0.0,0.3044815265332201,0.3365224599999995,0.2895208594233756,0.0968232199999995,0.0999232485327696,0.436783,0.09270355,0.1246757083073801,0.1442151039345957,11.5945,8148.0,720.279,2.74341,0.167247,1.99,0.400412,[]
83526169,2139.32,126.305,8.716562399999999,0.2072506732178032,-0.2164549999999994,0.2097593041825618,-0.0113729000000002,0.2173659776442716,-0.1165602999999998,0.0190932971234286,0.404455,0.01667345,0.1187319006955539,0.1380433095705948,9.81668,12298.0,130.0,,,,,[]
149411271,4295.75,571.745,9.22299216,0.2709391384117577,-0.4609220000000008,0.2437259608537065,-0.08635036,0.2692072302613731,-0.3807085199999988,0.0628169101091897,0.455922,0.05383425,0.1994962469329253,0.1926862483199355,10.4631,,,,,,,[]
441512942,645.092,24.611,10.142833184,0.0206890558535441,0.0146372000000012,0.0570449530563826,0.0016421359999994,0.0439238603262509,0.0098205520000006,0.0074585680066269,0.0343628,0.00423393,0.0208936066966905,0.0285641480352332,10.2363,9119.0,132.521,2.28567,0.107133,2.31,0.331944,[]
42821678,1492.75,117.165,7.814994079999999,0.2546099013895614,-0.0386860000000003,0.2558654803092633,-0.0418206799999986,0.2635646332002835,0.048427239999999,0.0214667054283158,0.497686,0.0198067,0.0189432387982849,0.0146976782387216,9.1687,8627.0,126.0,16.6695,,,,[]
89522181,226.497,2.001,8.404701696,0.04228372961395,0.1466292999999995,0.0456903189298619,0.0204491339999991,0.0817095113534679,0.0841053380000009,0.0114746190330975,0.0273707,0.0147077,0.0246691240314706,0.0206302233328681,8.47915,8260.0,172.746,2.05596,0.0640251,2.03,0.317659,[]
154225294,159.175,0.945,9.9438793808,0.0062327814309794,,,,,0.3480802174000013,0.0062324908147261,0.00739361,0.001838985,0.9455049756678704,5.423663775850083e-06,9.96399,6311.0,128.04,1.16776,0.0537312,1.242,0.188758,['DROP_GAIA_VMAG']
26353922,360.872,6.232,10.02759264,0.0870938266582076,0.1477620000000007,0.1334272632888949,0.0958695599999988,0.101379014603615,0.0991629200000003,0.010200485485213,0.168238,0.00829629,0.3013590651494836,0.208845286416778,10.4852,8128.0,140.734,1.59045,0.0539949,1.98,0.305324,[]
348599735,1424.48,60.775,11.644931152,0.0443006742498901,0.0772541000000003,0.2646023892543818,-0.2194434420000006,0.0730747419886139,-0.0008122939999998,0.0113134079513772,0.0727459,0.00929693,0.3174360639417203,0.2616895126409729,11.8428,9272.0,159.947,2.47386,0.122359,2.35,0.312582,[]
133664118,787.694,23.179,8.910013359999999,0.1585314120100139,-0.2064620000000012,0.1634902288395212,-0.0878455599999991,0.1660359788148339,-0.200994920000001,0.0102670186185462,0.314462,0.007447655,0.2324059145921503,0.3031845526567767,9.76535,,,,,,,[]
